Country Name,"Country Code","Series Name","Series Code","2020 [YR2020]"
Qatar,"QAT","GDP (current US$)","NY.GDP.MKTP.CD","144411363345.27"
Qatar,"QAT","Population, total","SP.POP.TOTL","2760385"
Qatar,"QAT","Urban population","SP.URB.TOTL","2739268"
Qatar,"QAT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.2336699962616"
Qatar,"QAT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","79.099"
Qatar,"QAT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","40.9002166251587"
Qatar,"QAT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","49.1188782621275"
Qatar,"QAT","Labor force, total","SL.TLF.TOTL.IN","2047230"
Romania,"ROU","GDP (current US$)","NY.GDP.MKTP.CD","251362040527.804"
Romania,"ROU","Population, total","SP.POP.TOTL","19265250"
Romania,"ROU","Urban population","SP.URB.TOTL","10440610"
Romania,"ROU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.69000005722046"
Romania,"ROU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.3536585365854"
Romania,"ROU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","41.1825487998703"
Romania,"ROU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","36.8765645791238"
Romania,"ROU","Labor force, total","SL.TLF.TOTL.IN","8908333"
Russian Federation,"RUS","GDP (current US$)","NY.GDP.MKTP.CD","1489362488439.76"
Russian Federation,"RUS","Population, total","SP.POP.TOTL","144073139"
Russian Federation,"RUS","Urban population","SP.URB.TOTL","107700434"
Russian Federation,"RUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.73000001907349"
Russian Federation,"RUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.3387804878049"
Russian Federation,"RUS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","20.4483023068266"
Russian Federation,"RUS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","25.5825633068107"
Russian Federation,"RUS","Labor force, total","SL.TLF.TOTL.IN","73064921"
Rwanda,"RWA","GDP (current US$)","NY.GDP.MKTP.CD","10184345442.1708"
Rwanda,"RWA","Population, total","SP.POP.TOTL","13146362"
Rwanda,"RWA","Urban population","SP.URB.TOTL","2291674"
Rwanda,"RWA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.33054995536804"
Rwanda,"RWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.774"
Rwanda,"RWA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","35.8269448026158"
Rwanda,"RWA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","19.3070459698362"
Rwanda,"RWA","Labor force, total","SL.TLF.TOTL.IN","4544104"
Samoa,"WSM","GDP (current US$)","NY.GDP.MKTP.CD","868904477.722589"
Samoa,"WSM","Population, total","SP.POP.TOTL","214929"
Samoa,"WSM","Urban population","SP.URB.TOTL","38449"
Samoa,"WSM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.80916023254395"
Samoa,"WSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.768"
Samoa,"WSM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","48.2876399371707"
Samoa,"WSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","29.1959607947601"
Samoa,"WSM","Labor force, total","SL.TLF.TOTL.IN","71346"
San Marino,"SMR","GDP (current US$)","NY.GDP.MKTP.CD","1541204337.79164"
San Marino,"SMR","Population, total","SP.POP.TOTL","34007"
San Marino,"SMR","Urban population","SP.URB.TOTL","33156"
San Marino,"SMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.4246199131012"
San Marino,"SMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
San Marino,"SMR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","140.424473235515"
San Marino,"SMR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","164.478694503619"
San Marino,"SMR","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Sao Tome and Principe,"STP","GDP (current US$)","NY.GDP.MKTP.CD","472551022.513384"
Sao Tome and Principe,"STP","Population, total","SP.POP.TOTL","218641"
Sao Tome and Principe,"STP","Urban population","SP.URB.TOTL","162568"
Sao Tome and Principe,"STP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.01138019561768"
Sao Tome and Principe,"STP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.785"
Sao Tome and Principe,"STP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Sao Tome and Principe,"STP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Sao Tome and Principe,"STP","Labor force, total","SL.TLF.TOTL.IN","69514"
Saudi Arabia,"SAU","GDP (current US$)","NY.GDP.MKTP.CD","703367841222.555"
Saudi Arabia,"SAU","Population, total","SP.POP.TOTL","35997107"
Saudi Arabia,"SAU","Urban population","SP.URB.TOTL","30340882"
Saudi Arabia,"SAU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","7.80930995941162"
Saudi Arabia,"SAU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.239"
Saudi Arabia,"SAU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","25.8936838998287"
Saudi Arabia,"SAU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","26.1829049524404"
Saudi Arabia,"SAU","Labor force, total","SL.TLF.TOTL.IN","15995145"
Senegal,"SEN","GDP (current US$)","NY.GDP.MKTP.CD","24493157583.2282"
Senegal,"SEN","Population, total","SP.POP.TOTL","16436120"
Senegal,"SEN","Urban population","SP.URB.TOTL","7909390"
Senegal,"SEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.49785995483398"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.006"
Senegal,"SEN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","39.3350121891373"
Senegal,"SEN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","20.6697177628428"
Senegal,"SEN","Labor force, total","SL.TLF.TOTL.IN","4782834"
Serbia,"SRB","GDP (current US$)","NY.GDP.MKTP.CD","53356480453.8048"
Serbia,"SRB","Population, total","SP.POP.TOTL","6899126"
Serbia,"SRB","Urban population","SP.URB.TOTL","3894281"
Serbia,"SRB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Serbia,"SRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.2292682926829"
Serbia,"SRB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","56.499978399219"
Serbia,"SRB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","48.219036497617"
Serbia,"SRB","Labor force, total","SL.TLF.TOTL.IN","3218733"
Seychelles,"SYC","GDP (current US$)","NY.GDP.MKTP.CD","1261198524.11092"
Seychelles,"SYC","Population, total","SP.POP.TOTL","98462"
Seychelles,"SYC","Urban population","SP.URB.TOTL","56661"
Seychelles,"SYC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.15073013305664"
Seychelles,"SYC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","77.2365853658537"
Seychelles,"SYC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","70.5939689053834"
Seychelles,"SYC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","65.3580343614594"
Seychelles,"SYC","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Sierra Leone,"SLE","GDP (current US$)","NY.GDP.MKTP.CD","4063289449.58795"
Sierra Leone,"SLE","Population, total","SP.POP.TOTL","8233970"
Sierra Leone,"SLE","Urban population","SP.URB.TOTL","3534267"
Sierra Leone,"SLE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","8.80955028533936"
Sierra Leone,"SLE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.763"
Sierra Leone,"SLE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","36.4668677546578"
Sierra Leone,"SLE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","15.0910699945656"
Sierra Leone,"SLE","Labor force, total","SL.TLF.TOTL.IN","2642553"
Singapore,"SGP","GDP (current US$)","NY.GDP.MKTP.CD","345295933898.674"
Singapore,"SGP","Population, total","SP.POP.TOTL","5685807"
Singapore,"SGP","Urban population","SP.URB.TOTL","5685807"
Singapore,"SGP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2.50665998458862"
Singapore,"SGP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","83.7439024390244"
Singapore,"SGP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","150.011124992863"
Singapore,"SGP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","181.716808898651"
Singapore,"SGP","Labor force, total","SL.TLF.TOTL.IN","3511798"
Sint Maarten (Dutch part),"SXM","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
Sint Maarten (Dutch part),"SXM","Population, total","SP.POP.TOTL","42310"
Sint Maarten (Dutch part),"SXM","Urban population","SP.URB.TOTL","42310"
Sint Maarten (Dutch part),"SXM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Sint Maarten (Dutch part),"SXM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
Sint Maarten (Dutch part),"SXM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Sint Maarten (Dutch part),"SXM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Sint Maarten (Dutch part),"SXM","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Slovak Republic,"SVK","GDP (current US$)","NY.GDP.MKTP.CD","106696828625.55"
Slovak Republic,"SVK","Population, total","SP.POP.TOTL","5458827"
Slovak Republic,"SVK","Urban population","SP.URB.TOTL","2934665"
Slovak Republic,"SVK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.6100001335144"
Slovak Republic,"SVK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.8658536585366"
Slovak Republic,"SVK","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","83.4394529645077"
Slovak Republic,"SVK","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","85.0740655369858"
Slovak Republic,"SVK","Labor force, total","SL.TLF.TOTL.IN","2712322"
Slovenia,"SVN","GDP (current US$)","NY.GDP.MKTP.CD","53706800043.6842"
Slovenia,"SVN","Population, total","SP.POP.TOTL","2102419"
Slovenia,"SVN","Urban population","SP.URB.TOTL","1158811"
Slovenia,"SVN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.76000022888184"
Slovenia,"SVN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.5317073170732"
Slovenia,"SVN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","68.4947444470511"
Slovenia,"SVN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","77.740597657025"
Slovenia,"SVN","Labor force, total","SL.TLF.TOTL.IN","1029744"
Solomon Islands,"SLB","GDP (current US$)","NY.GDP.MKTP.CD","1536148245.54995"
Solomon Islands,"SLB","Population, total","SP.POP.TOTL","691191"
Solomon Islands,"SLB","Urban population","SP.URB.TOTL","170517"
Solomon Islands,"SLB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","12.75"
Solomon Islands,"SLB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.199"
Solomon Islands,"SLB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.2818419592613"
Solomon Islands,"SLB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","27.9384956804312"
Solomon Islands,"SLB","Labor force, total","SL.TLF.TOTL.IN","347558"
Somalia,"SOM","GDP (current US$)","NY.GDP.MKTP.CD","6883000000"
Somalia,"SOM","Population, total","SP.POP.TOTL","16537016"
Somalia,"SOM","Urban population","SP.URB.TOTL","7630345"
Somalia,"SOM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.967"
Somalia,"SOM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","84.5270957431353"
Somalia,"SOM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","17.1146302484382"
Somalia,"SOM","Labor force, total","SL.TLF.TOTL.IN","2935354"
South Africa,"ZAF","GDP (current US$)","NY.GDP.MKTP.CD","337619680138.494"
South Africa,"ZAF","Population, total","SP.POP.TOTL","58801927"
South Africa,"ZAF","Urban population","SP.URB.TOTL","39605450"
South Africa,"ZAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","6.19288015365601"
South Africa,"ZAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.252"
South Africa,"ZAF","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","23.2006787401901"
South Africa,"ZAF","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","27.6003027900055"
South Africa,"ZAF","Labor force, total","SL.TLF.TOTL.IN","22920638"
South Sudan,"SSD","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
South Sudan,"SSD","Population, total","SP.POP.TOTL","10606227"
South Sudan,"SSD","Urban population","SP.URB.TOTL","2142352"
South Sudan,"SSD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
South Sudan,"SSD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.48"
South Sudan,"SSD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
South Sudan,"SSD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
South Sudan,"SSD","Labor force, total","SL.TLF.TOTL.IN","4040216"
Spain,"ESP","GDP (current US$)","NY.GDP.MKTP.CD","1276962685648.25"
Spain,"ESP","Population, total","SP.POP.TOTL","47365655"
Spain,"ESP","Urban population","SP.URB.TOTL","38276186"
Spain,"ESP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.59000015258789"
Spain,"ESP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.3341463414634"
Spain,"ESP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","29.3432225182895"
Spain,"ESP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","30.7999452588532"
Spain,"ESP","Labor force, total","SL.TLF.TOTL.IN","22838137"
Sri Lanka,"LKA","GDP (current US$)","NY.GDP.MKTP.CD","85349112170.9594"
Sri Lanka,"LKA","Population, total","SP.POP.TOTL","21919000"
Sri Lanka,"LKA","Urban population","SP.URB.TOTL","4101702"
Sri Lanka,"LKA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Sri Lanka,"LKA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.393"
Sri Lanka,"LKA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.3666737963163"
Sri Lanka,"LKA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","15.2684127926539"
Sri Lanka,"LKA","Labor force, total","SL.TLF.TOTL.IN","8620501"
St. Kitts and Nevis,"KNA","GDP (current US$)","NY.GDP.MKTP.CD","884525925.925926"
St. Kitts and Nevis,"KNA","Population, total","SP.POP.TOTL","47642"
St. Kitts and Nevis,"KNA","Urban population","SP.URB.TOTL","14694"
St. Kitts and Nevis,"KNA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.39879155158997"
St. Kitts and Nevis,"KNA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
St. Kitts and Nevis,"KNA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
St. Kitts and Nevis,"KNA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
St. Kitts and Nevis,"KNA","Labor force, total","SL.TLF.TOTL.IN","#N/A"
St. Lucia,"LCA","GDP (current US$)","NY.GDP.MKTP.CD","1516015718.73491"
St. Lucia,"LCA","Population, total","SP.POP.TOTL","179237"
St. Lucia,"LCA","Urban population","SP.URB.TOTL","33770"
St. Lucia,"LCA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.5752100944519"
St. Lucia,"LCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.416"
St. Lucia,"LCA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
St. Lucia,"LCA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
St. Lucia,"LCA","Labor force, total","SL.TLF.TOTL.IN","97026"
St. Martin (French part),"MAF","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
St. Martin (French part),"MAF","Population, total","SP.POP.TOTL","32553"
St. Martin (French part),"MAF","Urban population","SP.URB.TOTL","#N/A"
St. Martin (French part),"MAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
St. Martin (French part),"MAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.149"
St. Martin (French part),"MAF","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
St. Martin (French part),"MAF","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
St. Martin (French part),"MAF","Labor force, total","SL.TLF.TOTL.IN","#N/A"
St. Vincent and the Grenadines,"VCT","GDP (current US$)","NY.GDP.MKTP.CD","872134555.555555"
St. Vincent and the Grenadines,"VCT","Population, total","SP.POP.TOTL","104632"
St. Vincent and the Grenadines,"VCT","Urban population","SP.URB.TOTL","55488"
St. Vincent and the Grenadines,"VCT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
St. Vincent and the Grenadines,"VCT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.126"
St. Vincent and the Grenadines,"VCT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
St. Vincent and the Grenadines,"VCT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
St. Vincent and the Grenadines,"VCT","Labor force, total","SL.TLF.TOTL.IN","50784"
Sudan,"SDN","GDP (current US$)","NY.GDP.MKTP.CD","27034593750"
Sudan,"SDN","Population, total","SP.POP.TOTL","44440486"
Sudan,"SDN","Urban population","SP.URB.TOTL","15666605"
Sudan,"SDN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Sudan,"SDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.614"
Sudan,"SDN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","0.29727425673994"
Sudan,"SDN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","0.459601288036464"
Sudan,"SDN","Labor force, total","SL.TLF.TOTL.IN","12586599"
Suriname,"SUR","GDP (current US$)","NY.GDP.MKTP.CD","2911807496.20227"
Suriname,"SUR","Population, total","SP.POP.TOTL","607065"
Suriname,"SUR","Urban population","SP.URB.TOTL","401567"
Suriname,"SUR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.00707006454468"
Suriname,"SUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.561"
Suriname,"SUR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Suriname,"SUR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Suriname,"SUR","Labor force, total","SL.TLF.TOTL.IN","238549"
Sweden,"SWE","GDP (current US$)","NY.GDP.MKTP.CD","547054174235.876"
Sweden,"SWE","Population, total","SP.POP.TOTL","10353442"
Sweden,"SWE","Urban population","SP.URB.TOTL","9108648"
Sweden,"SWE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","7.17000007629395"
Sweden,"SWE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.4073170731707"
Sweden,"SWE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","39.3637003432345"
Sweden,"SWE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","43.847302531012"
Sweden,"SWE","Labor force, total","SL.TLF.TOTL.IN","5462300"
Switzerland,"CHE","GDP (current US$)","NY.GDP.MKTP.CD","739913619797.445"
Switzerland,"CHE","Population, total","SP.POP.TOTL","8638167"
Switzerland,"CHE","Urban population","SP.URB.TOTL","6384901"
Switzerland,"CHE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.21999979019165"
Switzerland,"CHE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","83.1"
Switzerland,"CHE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","57.8586240138035"
Switzerland,"CHE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","64.3070318760151"
Switzerland,"CHE","Labor force, total","SL.TLF.TOTL.IN","4979813"
Syrian Arab Republic,"SYR","GDP (current US$)","NY.GDP.MKTP.CD","11079795397.2805"
Syrian Arab Republic,"SYR","Population, total","SP.POP.TOTL","20772595"
Syrian Arab Republic,"SYR","Urban population","SP.URB.TOTL","11523597"
Syrian Arab Republic,"SYR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Syrian Arab Republic,"SYR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.14"
Syrian Arab Republic,"SYR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","33.6136385007733"
Syrian Arab Republic,"SYR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.7768104677012"
Syrian Arab Republic,"SYR","Labor force, total","SL.TLF.TOTL.IN","5903729"
Tajikistan,"TJK","GDP (current US$)","NY.GDP.MKTP.CD","8133996647.90397"
Tajikistan,"TJK","Population, total","SP.POP.TOTL","9543207"
Tajikistan,"TJK","Urban population","SP.URB.TOTL","2624955"
Tajikistan,"TJK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.91716289520264"
Tajikistan,"TJK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.994"
Tajikistan,"TJK","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","38.4247894490479"
Tajikistan,"TJK","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","17.3243145704475"
Tajikistan,"TJK","Labor force, total","SL.TLF.TOTL.IN","2461642"
Tanzania,"TZA","GDP (current US$)","NY.GDP.MKTP.CD","62409709110.9538"
Tanzania,"TZA","Population, total","SP.POP.TOTL","61704518"
Tanzania,"TZA","Urban population","SP.URB.TOTL","21736651"
Tanzania,"TZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.2251501083374"
Tanzania,"TZA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.408"
Tanzania,"TZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","15.308762347907"
Tanzania,"TZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.2954876549757"
Tanzania,"TZA","Labor force, total","SL.TLF.TOTL.IN","27839214"
Thailand,"THA","GDP (current US$)","NY.GDP.MKTP.CD","499681757030.968"
Thailand,"THA","Population, total","SP.POP.TOTL","71475664"
Thailand,"THA","Urban population","SP.URB.TOTL","36759934"
Thailand,"THA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.14571094512939"
Thailand,"THA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","79.274"
Thailand,"THA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","46.2519755365693"
Thailand,"THA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","51.5729501471872"
Thailand,"THA","Labor force, total","SL.TLF.TOTL.IN","40206904"
Timor-Leste,"TLS","GDP (current US$)","NY.GDP.MKTP.CD","2158392539.93697"
Timor-Leste,"TLS","Population, total","SP.POP.TOTL","1299995"
Timor-Leste,"TLS","Urban population","SP.URB.TOTL","407158"
Timor-Leste,"TLS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.15306186676025"
Timor-Leste,"TLS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.475"
Timor-Leste,"TLS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","48.1469802325691"
Timor-Leste,"TLS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","36.7380169183598"
Timor-Leste,"TLS","Labor force, total","SL.TLF.TOTL.IN","550913"
Togo,"TGO","GDP (current US$)","NY.GDP.MKTP.CD","7574636978.66175"
Togo,"TGO","Population, total","SP.POP.TOTL","8442580"
Togo,"TGO","Urban population","SP.URB.TOTL","3613424"
Togo,"TGO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.99125003814697"
Togo,"TGO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.035"
Togo,"TGO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.1476287628832"
Togo,"TGO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","22.6936446280897"
Togo,"TGO","Labor force, total","SL.TLF.TOTL.IN","2878677"
Tonga,"TON","GDP (current US$)","NY.GDP.MKTP.CD","484806718.323882"
Tonga,"TON","Population, total","SP.POP.TOTL","105254"
Tonga,"TON","Urban population","SP.URB.TOTL","24313"
Tonga,"TON","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","6.52057313919067"
Tonga,"TON","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.928"
Tonga,"TON","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","64.9438547366316"
Tonga,"TON","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","20.5901681500636"
Tonga,"TON","Labor force, total","SL.TLF.TOTL.IN","36409"
Trinidad and Tobago,"TTO","GDP (current US$)","NY.GDP.MKTP.CD","21059428851.4883"
Trinidad and Tobago,"TTO","Population, total","SP.POP.TOTL","1518147"
Trinidad and Tobago,"TTO","Urban population","SP.URB.TOTL","807867"
Trinidad and Tobago,"TTO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.10374021530151"
Trinidad and Tobago,"TTO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.406"
Trinidad and Tobago,"TTO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Trinidad and Tobago,"TTO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Trinidad and Tobago,"TTO","Labor force, total","SL.TLF.TOTL.IN","672932"
Tunisia,"TUN","GDP (current US$)","NY.GDP.MKTP.CD","42537832456.2651"
Tunisia,"TUN","Population, total","SP.POP.TOTL","12161723"
Tunisia,"TUN","Urban population","SP.URB.TOTL","8460667"
Tunisia,"TUN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Tunisia,"TUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.292"
Tunisia,"TUN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","46.2906679907116"
Tunisia,"TUN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","37.9501042351049"
Tunisia,"TUN","Labor force, total","SL.TLF.TOTL.IN","4066606"
Turkiye,"TUR","GDP (current US$)","NY.GDP.MKTP.CD","720289368333.191"
Turkiye,"TUR","Population, total","SP.POP.TOTL","84135428"
